unix_time,dt,open,high,low,close,size
1552668120,2019-03-16 01:42:00,430798,430812,430660,430697,67.05927699
1552668180,2019-03-16 01:43:00,430700,430800,430450,430492,236.56735215
1552668240,2019-03-16 01:44:00,430490,430501,430396,430402,140.82966217
1552668300,2019-03-16 01:45:00,430445,430710,430350,430656,120.47723002
1552668360,2019-03-16 01:46:00,430663,430663,430443,430480,96.25561462
1552668420,2019-03-16 01:47:00,430482,430544,430242,430485,154.81238146
1552668480,2019-03-16 01:48:00,430484,430617,430483,430534,91.13646174
1552668540,2019-03-16 01:49:00,430574,430597,430510,430525,76.55516534
1552668600,2019-03-16 01:50:00,430526,430577,430224,430259,120.5097875
1552668660,2019-03-16 01:51:00,430259,430400,430257,430372,109.6382399
1552668720,2019-03-16 01:52:00,430372,430460,430276,430396,101.56642505
1552668780,2019-03-16 01:53:00,430396,430446,430282,430350,59.90585825
1552668840,2019-03-16 01:54:00,430350,430466,430346,430466,98.84485674
1552668900,2019-03-16 01:55:00,430428,430511,430403,430451,58.45748375
1552668960,2019-03-16 01:56:00,430448,430494,430370,430469,94.20267955
1552669020,2019-03-16 01:57:00,430487,430522,430450,430515,66.82849755
1552669080,2019-03-16 01:58:00,430515,430546,430471,430500,49.60681803
1552669140,2019-03-16 01:59:00,430502,430636,430412,430621,84.97045169
1552669200,2019-03-16 02:00:00,430619,430798,430523,430610,189.04842885
1552669260,2019-03-16 02:01:00,430610,430785,430610,430650,97.94212472
1552669320,2019-03-16 02:02:00,430650,430817,430644,430759,142.05563446
1552669380,2019-03-16 02:03:00,430759,430830,430684,430769,86.69288271
1552669440,2019-03-16 02:04:00,430755,430755,430643,430692,60.89688563
1552669500,2019-03-16 02:05:00,430697,430721,430572,430632,84.43251311
1552669560,2019-03-16 02:06:00,430638,430831,430580,430713,144.90347897
1552669620,2019-03-16 02:07:00,430710,430753,430593,430657,108.24581201
1552669680,2019-03-16 02:08:00,430660,430707,430498,430583,107.75756589
1552669740,2019-03-16 02:09:00,430570,430600,430534,430569,61.58556152
1552669800,2019-03-16 02:10:00,430567,430597,430500,430563,67.91073407
1552669860,2019-03-16 02:11:00,430563,430600,430483,430592,104.02171007
1552669920,2019-03-16 02:12:00,430473,430591,430414,430490,71.1491772
1552669980,2019-03-16 02:13:00,430527,430550,430457,430469,64.99201074
1552670040,2019-03-16 02:14:00,430274,430365,430200,430296,225.19587357
1552670100,2019-03-16 02:15:00,430294,430343,430033,430161,169.36485827
1552670160,2019-03-16 02:16:00,430161,430192,430032,430175,148.79111953
1552670220,2019-03-16 02:17:00,430170,430451,430163,430328,68.38823688
1552670280,2019-03-16 02:18:00,430323,430394,430246,430297,48.99937813
1552670340,2019-03-16 02:19:00,430306,430499,430297,430419,83.13093336
1552670400,2019-03-16 02:20:00,430418,430571,430392,430458,53.95366874
1552670460,2019-03-16 02:21:00,430458,430695,430458,430525,101.71478959
1552670520,2019-03-16 02:22:00,430567,430699,430523,430634,86.02298441
1552670580,2019-03-16 02:23:00,430634,430700,430543,430552,86.40163741
1552670640,2019-03-16 02:24:00,430601,430700,430575,430646,109.04079923
1552670700,2019-03-16 02:25:00,430646,430675,430554,430590,64.6862678
1552670760,2019-03-16 02:26:00,430580,430627,430550,430616,54.91649723
1552670820,2019-03-16 02:27:00,430616,430700,430611,430643,68.36833382
1552670880,2019-03-16 02:28:00,430643,430720,430565,430619,74.46002752
1552670940,2019-03-16 02:29:00,430619,430718,430610,430625,77.83051053
1552671000,2019-03-16 02:30:00,430643,430704,430613,430658,85.11550513
1552671060,2019-03-16 02:31:00,430673,430861,430673,430758,157.82328265
1552671120,2019-03-16 02:32:00,430758,431000,430758,430866,133.41181137
1552671180,2019-03-16 02:33:00,430866,431000,430857,430931,75.14847432
1552671240,2019-03-16 02:34:00,430934,430999,430771,430806,134.72243118
1552671300,2019-03-16 02:35:00,430835,430871,430828,430828,34.09786776
1552671360,2019-03-16 02:36:00,430828,430860,430782,430794,31.2776514
1552671420,2019-03-16 02:37:00,430794,430850,430770,430843,65.79490954
1552671480,2019-03-16 02:38:00,430842,430900,430800,430850,54.95157774
1552671540,2019-03-16 02:39:00,430871,430937,430853,430914,70.00767108
1552671600,2019-03-16 02:40:00,430912,430915,430875,430875,16.05214831
1552671660,2019-03-16 02:41:00,430874,430897,430806,430845,40.28027535
1552671720,2019-03-16 02:42:00,430845,430849,430631,430793,93.61694961
1552671780,2019-03-16 02:43:00,430793,430864,430787,430859,27.20832819
1552671840,2019-03-16 02:44:00,430859,430890,430826,430864,38.61171523
1552671900,2019-03-16 02:45:00,430864,431000,430860,430913,87.02056419
1552671960,2019-03-16 02:46:00,430913,431005,430911,430994,57.60692816
1552672020,2019-03-16 02:47:00,430994,431049,430973,430973,46.21912979
1552672080,2019-03-16 02:48:00,430975,430994,430952,430994,18.05142502
1552672140,2019-03-16 02:49:00,430994,431030,430967,430967,41.30438501
1552672200,2019-03-16 02:50:00,430968,430989,430873,430922,41.79020481
1552672260,2019-03-16 02:51:00,430922,430986,430900,430915,71.8739997
1552672320,2019-03-16 02:52:00,430915,430988,430908,430932,48.61839893
1552672380,2019-03-16 02:53:00,430921,431104,430901,431048,107.60845247
1552672440,2019-03-16 02:54:00,431036,431057,430972,430989,57.48540738
1552672500,2019-03-16 02:55:00,430989,431133,430967,431133,66.66246565
1552672560,2019-03-16 02:56:00,431133,431445,431121,431180,205.84539976
1552672620,2019-03-16 02:57:00,431180,431424,431153,431306,148.24293019
1552672680,2019-03-16 02:58:00,431303,431853,431231,431231,302.08381184
1552672740,2019-03-16 02:59:00,431442,431675,431231,431384,198.37070124
1552672800,2019-03-16 03:00:00,431384,431449,431251,431355,113.88675006
1552672860,2019-03-16 03:01:00,431356,431394,431231,431260,115.01754207
1552672920,2019-03-16 03:02:00,431259,431336,431158,431158,88.88927548
1552672980,2019-03-16 03:03:00,431187,431249,431153,431199,87.01786636
1552673040,2019-03-16 03:04:00,431200,431200,431000,431003,83.61655485
1552673100,2019-03-16 03:05:00,431003,431044,430950,430987,122.5914799
1552673160,2019-03-16 03:06:00,430987,431074,430925,430945,67.06021958
1552673220,2019-03-16 03:07:00,430925,430975,430835,430873,148.40856465
1552673280,2019-03-16 03:08:00,430897,430950,430813,430892,70.89148251
1552673340,2019-03-16 03:09:00,430895,430904,430810,430873,42.78626812
1552673400,2019-03-16 03:10:00,430872,431094,430846,431023,123.62174814
1552673460,2019-03-16 03:11:00,431015,431078,431001,431003,83.76597923
1552673520,2019-03-16 03:12:00,431001,431023,430943,430982,60.5084905
1552673580,2019-03-16 03:13:00,430997,431036,430880,430920,63.99368993
1552673640,2019-03-16 03:14:00,430920,430957,430855,430855,37.36437925
1552673700,2019-03-16 03:15:00,430843,430873,430788,430866,65.01644089
1552673760,2019-03-16 03:16:00,430872,430924,430871,430903,44.15996420000001
1552673820,2019-03-16 03:17:00,430903,430924,430871,430902,31.0301286
1552673880,2019-03-16 03:18:00,430901,430927,430892,430926,20.00246393
1552673940,2019-03-16 03:19:00,430921,430925,430857,430873,30.16548805
1552674000,2019-03-16 03:20:00,430891,430900,430857,430876,32.58843845
1552674060,2019-03-16 03:21:00,430903,430920,430857,430892,51.53587869
1552674120,2019-03-16 03:22:00,430902,430903,430855,430855,25.2208009
1552674180,2019-03-16 03:23:00,430864,430892,430739,430798,62.21918968
1552674240,2019-03-16 03:24:00,430803,430859,430766,430822,56.69819905
1552674300,2019-03-16 03:25:00,430805,430814,430763,430800,49.97996789
1552674360,2019-03-16 03:26:00,430808,430886,430802,430847,45.98487645
1552674420,2019-03-16 03:27:00,430851,430882,430814,430835,35.35766429
1552674480,2019-03-16 03:28:00,430897,430902,430720,430746,90.94702603
1552674540,2019-03-16 03:29:00,430761,430824,430650,430726,154.95450685
1552674600,2019-03-16 03:30:00,430726,430754,430328,430531,144.65786540000005
1552674660,2019-03-16 03:31:00,430535,430560,430386,430481,102.58842701
1552674720,2019-03-16 03:32:00,430474,430492,430344,430394,56.04273942
1552674780,2019-03-16 03:33:00,430394,430476,430392,430473,47.83869364
1552674840,2019-03-16 03:34:00,430464,430494,430424,430472,28.20965523
1552674900,2019-03-16 03:35:00,430478,430497,430315,430365,74.81281956
1552674960,2019-03-16 03:36:00,430354,430397,430275,430345,58.51344761
1552675020,2019-03-16 03:37:00,430374,430436,430345,430388,23.73525394
1552675080,2019-03-16 03:38:00,430388,430487,430363,430470,31.78166188
1552675140,2019-03-16 03:39:00,430470,430493,430451,430475,47.0881794
1552675200,2019-03-16 03:40:00,430488,430506,430362,430428,46.72936879
1552675260,2019-03-16 03:41:00,430400,430431,430334,430380,31.09567551
1552675320,2019-03-16 03:42:00,430380,430525,430378,430494,49.70107747
1552675380,2019-03-16 03:43:00,430494,430518,430403,430495,30.03593756
1552675440,2019-03-16 03:44:00,430498,430529,430484,430492,23.58285988
1552675500,2019-03-16 03:45:00,430492,430530,430486,430499,39.56616379
1552675560,2019-03-16 03:46:00,430499,430531,430487,430514,35.22545671
1552675620,2019-03-16 03:47:00,430514,430567,430497,430567,31.78634183
1552675680,2019-03-16 03:48:00,430593,430734,430546,430713,87.55949812
1552675740,2019-03-16 03:49:00,430694,430794,430672,430730,155.61839128
1552675800,2019-03-16 03:50:00,430730,430835,430660,430700,84.28661931
1552675860,2019-03-16 03:51:00,430700,430798,430700,430783,45.72178497
1552675920,2019-03-16 03:52:00,430783,430814,430706,430759,42.11462413
1552675980,2019-03-16 03:53:00,430759,430861,430754,430770,40.81291003
1552676040,2019-03-16 03:54:00,430746,430799,430706,430799,31.05504624
1552676100,2019-03-16 03:55:00,430801,430861,430801,430822,28.07061269
1552676160,2019-03-16 03:56:00,430862,430923,430822,430923,66.51618053
1552676220,2019-03-16 03:57:00,430923,431080,430917,430965,148.10498003
1552676280,2019-03-16 03:58:00,430958,431080,430958,431049,71.57254279
1552676340,2019-03-16 03:59:00,431068,431100,430991,431016,90.21132794
1552676400,2019-03-16 04:00:00,431016,431200,430971,431173,110.94242624
1552676460,2019-03-16 04:01:00,431173,431173,431173,431173,0.0627639
1552677180,2019-03-16 04:13:00,431153,431296,431113,431181,57.59890653
1552677240,2019-03-16 04:14:00,431189,431199,431100,431130,57.90571492
1552677300,2019-03-16 04:15:00,431147,431193,431051,431098,48.04653228
1552677360,2019-03-16 04:16:00,431038,431147,431000,431056,49.29523852
1552677420,2019-03-16 04:17:00,431056,431108,430951,430994,39.52196106
1552677480,2019-03-16 04:18:00,430994,431051,430932,431020,46.08061235
1552677540,2019-03-16 04:19:00,431020,431094,430971,431061,39.45203486
1552677600,2019-03-16 04:20:00,431061,431075,431009,431030,26.25770871
1552677660,2019-03-16 04:21:00,431022,431022,430947,430947,36.37878669
1552677720,2019-03-16 04:22:00,430950,430997,430903,430958,63.95966485
1552677780,2019-03-16 04:23:00,430957,430958,430846,430884,55.83255222
1552677840,2019-03-16 04:24:00,430843,430909,430829,430867,97.23536448
1552677900,2019-03-16 04:25:00,430866,430927,430786,430890,68.70455162
1552677960,2019-03-16 04:26:00,430907,430915,430853,430864,43.91127094
1552678020,2019-03-16 04:27:00,430859,430921,430823,430881,28.06941532
1552678080,2019-03-16 04:28:00,430880,430915,430856,430856,28.05392031
1552678140,2019-03-16 04:29:00,430846,430870,430776,430845,31.0575446
1552678200,2019-03-16 04:30:00,430845,430857,430746,430797,45.79723325
1552678260,2019-03-16 04:31:00,430798,430857,430780,430824,26.7904967
1552678320,2019-03-16 04:32:00,430822,430895,430803,430895,19.14759966
1552678380,2019-03-16 04:33:00,430889,431200,430875,431200,85.51013431
1552678440,2019-03-16 04:34:00,431154,431327,431136,431195,100.92380982
1552678500,2019-03-16 04:35:00,431192,431235,430991,431103,67.13807025
1552678560,2019-03-16 04:36:00,431114,431230,431101,431148,44.33143693
1552678620,2019-03-16 04:37:00,431147,431300,431071,431240,61.47109671
1552678680,2019-03-16 04:38:00,431240,431405,431206,431301,109.84402376
1552678740,2019-03-16 04:39:00,431301,431374,431203,431346,79.74965972
1552678800,2019-03-16 04:40:00,431346,431375,431211,431242,65.53726398
1552678860,2019-03-16 04:41:00,431242,431301,431176,431297,48.38890194
1552678920,2019-03-16 04:42:00,431285,431307,431202,431214,26.71444094
1552678980,2019-03-16 04:43:00,431213,431383,431201,431383,95.21898414
1552679040,2019-03-16 04:44:00,431383,431421,431305,431370,88.43574538
1552679100,2019-03-16 04:45:00,431370,431442,431324,431364,103.48539299
1552679160,2019-03-16 04:46:00,431343,431412,431330,431337,41.67489059
1552679220,2019-03-16 04:47:00,431338,431348,431246,431271,48.39978283
1552679280,2019-03-16 04:48:00,431265,431320,431246,431303,40.50246464
1552679340,2019-03-16 04:49:00,431303,431363,431264,431363,32.87288315
1552679400,2019-03-16 04:50:00,431364,431437,431359,431400,31.96042378
1552679460,2019-03-16 04:51:00,431400,431424,431321,431386,57.98123158
1552679520,2019-03-16 04:52:00,431387,431424,431350,431363,35.51288023
1552679580,2019-03-16 04:53:00,431357,431510,431333,431483,113.52716316
1552679640,2019-03-16 04:54:00,431522,431700,431486,431601,115.64851090000002
1552679700,2019-03-16 04:55:00,431596,431601,431491,431493,60.13471167
1552679760,2019-03-16 04:56:00,431511,431524,431448,431463,26.03683287
1552679820,2019-03-16 04:57:00,431463,431561,431454,431532,33.75916019
1552679880,2019-03-16 04:58:00,431534,431614,431517,431591,28.88635586
1552679940,2019-03-16 04:59:00,431591,431594,431455,431511,58.59258271
1552680000,2019-03-16 05:00:00,431490,431507,431214,431431,101.84098184
1552680060,2019-03-16 05:01:00,431431,431616,431405,431509,119.68171574
1552680120,2019-03-16 05:02:00,431602,431616,431438,431531,101.3406224
1552680180,2019-03-16 05:03:00,431527,431558,431414,431554,83.19064733
1552680240,2019-03-16 05:04:00,431549,431670,431504,431649,74.44978315
1552680300,2019-03-16 05:05:00,431649,431806,431601,431614,140.26332052
1552680360,2019-03-16 05:06:00,431614,431697,431508,431567,87.31542165
1552680420,2019-03-16 05:07:00,431561,431595,431476,431513,74.04026848
1552680480,2019-03-16 05:08:00,431525,431595,431452,431504,30.80801236
1552680540,2019-03-16 05:09:00,431504,431527,431443,431526,37.58854075
1552680600,2019-03-16 05:10:00,431526,431566,431510,431557,23.12855758
1552680660,2019-03-16 05:11:00,431555,431600,431483,431498,50.78747331
1552680720,2019-03-16 05:12:00,431499,431525,431400,431400,60.62809404
1552680780,2019-03-16 05:13:00,431400,431437,431152,431187,208.17512645
1552680840,2019-03-16 05:14:00,431187,431200,431020,431176,94.7979632
1552680900,2019-03-16 05:15:00,431176,431294,431167,431283,66.69392773
1552680960,2019-03-16 05:16:00,431286,431294,431146,431272,65.80031215
1552681020,2019-03-16 05:17:00,431272,431293,431155,431216,48.26944015
1552681080,2019-03-16 05:18:00,431212,431224,431000,431009,62.78855447
1552681140,2019-03-16 05:19:00,431009,431010,430843,430905,73.42867729999998
1552681200,2019-03-16 05:20:00,430902,431025,430828,430913,50.99438479
1552681260,2019-03-16 05:21:00,430914,431051,430717,430791,82.38006542
1552681320,2019-03-16 05:22:00,430794,431000,430731,430965,92.26410062
1552681380,2019-03-16 05:23:00,430960,430980,430822,430841,46.20802426
1552681440,2019-03-16 05:24:00,430844,430873,430801,430825,18.03091757
1552681500,2019-03-16 05:25:00,430800,430825,430741,430779,35.25478459
1552681560,2019-03-16 05:26:00,430779,430788,430708,430774,40.23755247
1552681620,2019-03-16 05:27:00,430764,430851,430764,430787,34.96572543
1552681680,2019-03-16 05:28:00,430792,430899,430777,430884,36.0024816
1552681740,2019-03-16 05:29:00,430884,430929,430769,430860,58.99145818
1552681800,2019-03-16 05:30:00,430860,430865,430746,430770,45.68142124
1552681860,2019-03-16 05:31:00,430763,430807,430646,430667,55.93664812
1552681920,2019-03-16 05:32:00,430666,430797,430665,430784,49.2421234
1552681980,2019-03-16 05:33:00,430784,430819,430737,430782,56.79317731
1552682040,2019-03-16 05:34:00,430793,430807,430730,430790,25.9513051
1552682100,2019-03-16 05:35:00,430786,430823,430777,430790,41.63657001
1552682160,2019-03-16 05:36:00,430794,431045,430790,431045,70.64971264
1552682220,2019-03-16 05:37:00,431045,431051,430946,431011,84.34594786
1552682280,2019-03-16 05:38:00,431013,431065,430978,431011,87.55625057
1552682340,2019-03-16 05:39:00,431011,431066,431000,431046,42.36482821
1552682400,2019-03-16 05:40:00,431046,431052,430976,430976,31.39283771
1552682460,2019-03-16 05:41:00,430974,430975,430858,430878,56.44783249
1552682520,2019-03-16 05:42:00,430883,430923,430865,430920,23.59420573
1552682580,2019-03-16 05:43:00,430926,431083,430914,430946,72.13736225
1552682640,2019-03-16 05:44:00,430946,431023,430946,431002,23.55372341
1552682700,2019-03-16 05:45:00,431005,431041,430957,430959,19.69177273
1552682760,2019-03-16 05:46:00,430959,431045,430956,431029,30.39147682
1552682820,2019-03-16 05:47:00,431033,431044,431002,431030,32.00041254
1552682880,2019-03-16 05:48:00,431029,431030,430857,430954,91.55255568
1552682940,2019-03-16 05:49:00,430948,430978,430913,430925,47.44949002
1552683000,2019-03-16 05:50:00,430927,430992,430893,430947,33.75846092
1552683060,2019-03-16 05:51:00,430947,430956,430868,430877,28.13557962
1552683120,2019-03-16 05:52:00,430876,431001,430840,431000,44.63954475
1552683180,2019-03-16 05:53:00,431000,431016,430911,430918,83.44271731
1552683240,2019-03-16 05:54:00,430913,430983,430872,430922,55.5250063
1552683300,2019-03-16 05:55:00,430922,430940,430876,430905,36.95433995
